Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
81.25	28.45	-9.32	87.04	0.24	6.81	0.00	-49.89	86.77	-40.23	130.11	47.67	6.67	0.00	-30.64	-46.25	-41.18	47.06	-65.01	5.86	0.00	34.79	23.46	-61.12	88.01	16.27	8.84	0.00	48.87	23.44	-70.44	114.88	0.20	14.27	0.00	65.78	26.20	-79.59	72.65	23.70	1.16	0.00	75.12	26.65	-94.03	-88.09	-2.97	3.17	0.00	78.68	26.11	-103.73	76.79	-0.51	0.31	0.00	96.94	28.82	-59.48	104.32	13.75	6.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.24	28.45	-9.33	87.04	0.24	8.22	0.00	-49.88	86.78	-40.22	130.12	47.67	6.60	0.00	-30.63	-46.25	-41.18	47.04	-65.01	5.43	0.00	34.92	23.47	-60.84	88.48	16.22	10.02	0.00	49.09	23.43	-70.12	115.10	-0.03	14.62	0.00	65.94	26.22	-79.24	72.69	23.75	1.61	0.00	75.26	26.66	-93.67	-88.06	-2.94	4.22	0.00	78.86	26.12	-103.38	76.91	-0.53	0.66	0.00	97.00	28.87	-59.52	104.52	13.56	5.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.23	28.45	-9.33	87.04	0.24	8.39	0.00	-49.88	86.78	-40.22	130.14	47.66	6.79	0.00	-30.63	-46.24	-41.17	47.01	-65.01	5.54	0.00	35.01	23.52	-60.58	88.90	16.18	10.08	0.00	49.28	23.47	-69.78	115.31	-0.23	14.14	0.00	66.16	26.27	-78.86	72.71	23.79	1.11	0.00	75.34	26.66	-93.29	-88.04	-2.93	3.40	0.00	79.01	26.12	-103.02	77.04	-0.56	0.37	0.00	97.03	28.89	-59.49	104.73	13.33	6.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.22	28.44	-9.34	87.04	0.25	7.90	0.00	-49.87	86.78	-40.21	130.15	47.65	7.04	0.00	-30.63	-46.23	-41.17	46.99	-65.02	5.28	0.00	35.13	23.57	-60.30	89.26	16.12	10.03	0.00	49.46	23.55	-69.43	115.50	-0.42	15.28	0.00	66.37	26.32	-78.49	72.74	23.81	1.83	0.00	75.38	26.66	-92.92	-88.02	-2.94	3.98	0.00	79.09	26.17	-102.69	77.18	-0.54	0.55	0.00	96.99	28.88	-59.36	104.94	13.08	7.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.21	28.44	-9.34	87.04	0.25	7.60	0.00	-49.86	86.77	-40.21	130.16	47.64	7.25	0.00	-30.63	-46.22	-41.17	46.96	-65.02	5.79	0.00	35.31	23.62	-59.98	89.56	16.05	9.81	0.00	49.67	23.61	-69.10	115.67	-0.63	15.06	0.00	66.53	26.37	-78.13	72.80	23.81	1.32	0.00	75.47	26.67	-92.55	-88.00	-2.96	4.32	0.00	79.19	26.24	-102.35	77.33	-0.44	0.11	0.00	96.91	28.87	-59.18	105.12	12.85	7.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.21	28.44	-9.35	87.04	0.25	7.75	0.00	-49.85	86.77	-40.20	130.18	47.64	6.60	0.00	-30.63	-46.21	-41.17	46.93	-65.02	7.03	0.00	35.46	23.68	-59.67	89.81	16.00	9.36	0.00	49.94	23.62	-68.80	115.84	-0.89	14.86	0.00	66.68	26.41	-77.74	72.87	23.81	1.57	0.00	75.62	26.68	-92.17	-87.97	-2.94	3.82	0.00	79.36	26.31	-101.98	77.48	-0.33	0.09	0.00	96.86	28.89	-59.07	105.26	12.67	6.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.20	28.44	-9.36	87.04	0.26	6.80	0.00	-49.84	86.77	-40.20	130.20	47.63	7.19	0.00	-30.63	-46.21	-41.16	46.90	-65.02	5.55	0.00	35.54	23.74	-59.39	90.01	15.96	9.15	0.00	50.21	23.62	-68.51	116.02	-1.16	15.27	0.00	66.92	26.46	-77.33	72.93	23.82	1.34	0.00	75.78	26.69	-91.81	-87.94	-2.90	3.54	0.00	79.54	26.39	-101.63	77.62	-0.30	0.74	0.00	96.88	28.94	-59.08	105.39	12.54	6.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.19	28.43	-9.36	87.04	0.26	7.69	0.00	-49.83	86.77	-40.20	130.21	47.62	6.35	0.00	-30.63	-46.20	-41.16	46.87	-65.02	5.06	0.00	35.61	23.77	-59.11	90.17	15.94	10.31	0.00	50.46	23.62	-68.19	116.18	-1.38	14.78	0.00	67.23	26.52	-76.91	72.98	23.83	1.07	0.00	75.89	26.72	-91.48	-87.91	-2.88	4.17	0.00	79.65	26.46	-101.31	77.75	-0.32	1.22	0.00	96.91	29.00	-59.13	105.49	12.43	6.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.19	28.43	-9.36	87.05	0.26	7.24	0.00	-49.82	86.77	-40.20	130.23	47.62	7.44	0.00	-30.63	-46.19	-41.16	46.84	-65.02	5.00	0.00	35.77	23.75	-58.79	90.28	15.90	10.12	0.00	50.66	23.64	-67.80	116.31	-1.55	15.34	0.00	67.52	26.59	-76.52	73.03	23.85	1.26	0.00	75.97	26.75	-91.17	-87.89	-2.90	3.82	0.00	79.71	26.52	-101.02	77.90	-0.32	0.08	0.00	96.91	29.04	-59.12	105.57	12.33	6.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.18	28.43	-9.37	87.05	0.26	7.46	0.00	-49.82	86.77	-40.20	130.24	47.61	6.24	0.00	-30.63	-46.18	-41.16	46.81	-65.02	5.41	0.00	36.01	23.69	-58.45	90.34	15.83	10.38	0.00	50.83	23.69	-67.42	116.43	-1.68	14.93	0.00	67.72	26.63	-76.18	73.06	23.90	0.79	0.00	76.10	26.78	-90.84	-87.89	-2.92	3.12	0.00	79.82	26.58	-100.72	78.06	-0.25	0.10	0.00	96.87	29.04	-59.02	105.65	12.22	6.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.18	28.43	-9.37	87.05	0.27	8.33	0.00	-49.81	86.77	-40.19	130.26	47.61	7.19	0.00	-30.64	-46.17	-41.15	46.79	-65.01	5.70	0.00	36.21	23.67	-58.14	90.36	15.77	10.24	0.00	50.98	23.79	-67.12	116.56	-1.79	14.85	0.00	67.86	26.65	-75.85	73.10	23.96	1.23	0.00	76.29	26.80	-90.50	-87.89	-2.93	3.31	0.00	80.05	26.65	-100.37	78.24	-0.13	0.01	0.00	96.84	29.04	-58.93	105.73	12.11	5.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.18	28.42	-9.38	87.05	0.27	8.16	0.00	-49.81	86.77	-40.19	130.28	47.61	6.93	0.00	-30.64	-46.17	-41.15	46.76	-65.01	5.58	0.00	36.33	23.70	-57.92	90.36	15.75	9.68	0.00	51.15	23.91	-66.90	116.71	-1.91	15.19	0.00	68.05	26.68	-75.51	73.13	24.02	1.44	0.00	76.46	26.84	-90.18	-87.88	-2.94	4.45	0.00	80.32	26.73	-100.03	78.41	-0.03	0.22	0.00	96.84	29.06	-58.90	105.81	12.01	6.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.19	28.42	-9.38	87.06	0.27	7.80	0.00	-49.81	86.78	-40.19	130.29	47.61	6.56	0.00	-30.64	-46.16	-41.15	46.74	-65.00	5.22	0.00	36.41	23.75	-57.74	90.34	15.75	9.61	0.00	51.33	23.98	-66.68	116.89	-2.08	15.53	0.00	68.35	26.74	-75.15	73.18	24.05	1.19	0.00	76.57	26.89	-89.91	-87.88	-2.96	3.98	0.00	80.53	26.81	-99.72	78.57	0.02	0.52	0.00	96.89	29.10	-58.95	105.88	11.91	6.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.19	28.41	-9.38	87.06	0.26	7.11	0.00	-49.81	86.78	-40.20	130.31	47.61	6.73	0.00	-30.64	-46.16	-41.15	46.73	-64.99	5.83	0.00	36.53	23.76	-57.53	90.32	15.77	9.32	0.00	51.55	23.99	-66.39	117.08	-2.31	14.82	0.00	68.69	26.82	-74.80	73.24	24.04	0.49	0.00	76.68	26.92	-89.62	-87.88	-2.99	5.05	0.00	80.67	26.91	-99.46	78.71	0.03	0.59	0.00	96.95	29.14	-58.97	105.96	11.80	5.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.20	28.41	-9.38	87.06	0.26	8.64	0.00	-49.81	86.79	-40.20	130.32	47.62	6.84	0.00	-30.64	-46.16	-41.15	46.71	-64.98	5.42	0.00	36.72	23.73	-57.28	90.29	15.77	9.68	0.00	51.81	23.96	-66.05	117.29	-2.58	15.09	0.00	68.96	26.87	-74.47	73.30	24.01	0.34	0.00	76.86	26.92	-89.28	-87.89	-3.01	3.49	0.00	80.85	27.00	-99.19	78.87	0.05	0.17	0.00	96.99	29.16	-58.94	106.02	11.69	6.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.20	28.40	-9.38	87.07	0.26	7.33	0.00	-49.82	86.80	-40.20	130.34	47.62	7.24	0.00	-30.65	-46.16	-41.15	46.70	-64.97	5.91	0.00	36.93	23.70	-57.02	90.26	15.80	9.09	0.00	52.09	23.94	-65.71	117.50	-2.84	15.72	0.00	69.17	26.91	-74.17	73.33	23.99	0.29	0.00	77.10	26.94	-88.94	-87.89	-3.03	4.24	0.00	81.12	27.09	-98.88	79.03	0.09	0.03	0.00	96.98	29.18	-58.89	106.06	11.58	7.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.21	28.40	-9.38	87.08	0.25	6.61	0.00	-49.82	86.81	-40.20	130.36	47.63	6.47	0.00	-30.65	-46.16	-41.15	46.69	-64.96	6.16	0.00	37.12	23.67	-56.78	90.25	15.85	9.46	0.00	52.36	23.98	-65.40	117.69	-3.06	15.59	0.00	69.42	26.97	-73.87	73.31	23.96	0.50	0.00	77.30	27.00	-88.66	-87.88	-3.05	3.13	0.00	81.44	27.18	-98.54	79.18	0.14	0.86	0.00	96.92	29.20	-58.87	106.08	11.51	6.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.21	28.39	-9.38	87.08	0.25	7.29	0.00	-49.83	86.82	-40.20	130.37	47.63	7.19	0.00	-30.65	-46.16	-41.15	46.68	-64.95	5.22	0.00	37.32	23.66	-56.56	90.23	15.92	9.83	0.00	52.62	24.03	-65.10	117.87	-3.25	15.50	0.00	69.78	27.07	-73.56	73.25	23.87	1.13	0.00	77.42	27.07	-88.45	-87.86	-3.06	3.86	0.00	81.68	27.25	-98.24	79.32	0.19	0.15	0.00	96.84	29.22	-58.87	106.08	11.48	6.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.22	28.39	-9.38	87.09	0.25	8.27	0.00	-49.83	86.83	-40.20	130.39	47.64	6.89	0.00	-30.65	-46.17	-41.15	46.67	-64.94	5.40	0.00	37.52	23.65	-56.33	90.21	16.00	9.18	0.00	52.90	24.05	-64.77	118.03	-3.47	14.79	0.00	70.19	27.16	-73.25	73.15	23.72	1.23	0.00	77.54	27.09	-88.24	-87.83	-3.06	3.24	0.00	81.81	27.31	-98.00	79.45	0.23	0.32	0.00	96.80	29.21	-58.87	106.06	11.47	6.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.22	28.38	-9.39	87.09	0.24	7.85	0.00	-49.83	86.84	-40.21	130.40	47.65	6.91	0.00	-30.65	-46.17	-41.15	46.66	-64.93	5.44	0.00	37.74	23.66	-56.10	90.19	16.09	8.79	0.00	53.24	24.05	-64.44	118.17	-3.73	15.14	0.00	70.53	27.20	-72.93	73.04	23.54	1.19	0.00	77.71	27.06	-88.00	-87.81	-3.04	2.71	0.00	81.92	27.38	-97.81	79.60	0.25	0.32	0.00	96.83	29.19	-58.85	106.01	11.45	5.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.22	28.37	-9.39	87.10	0.24	7.63	0.00	-49.84	86.85	-40.21	130.42	47.65	6.03	0.00	-30.65	-46.17	-41.15	46.65	-64.91	4.11	0.00	37.97	23.71	-55.89	90.20	16.19	8.77	0.00	53.63	24.08	-64.13	118.28	-3.99	15.25	0.00	70.78	27.20	-72.63	72.94	23.34	0.42	0.00	77.93	27.02	-87.76	-87.82	-3.04	3.62	0.00	82.10	27.43	-97.59	79.76	0.28	0.47	0.00	96.87	29.18	-58.85	105.94	11.44	5.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.22	28.37	-9.39	87.11	0.24	7.50	0.00	-49.84	86.86	-40.21	130.43	47.66	6.82	0.00	-30.64	-46.17	-41.15	46.64	-64.90	6.83	0.00	38.29	23.78	-55.69	90.24	16.31	8.99	0.00	54.02	24.17	-63.85	118.34	-4.14	15.77	0.00	71.06	27.22	-72.37	72.87	23.10	0.51	0.00	78.09	27.05	-87.59	-87.82	-3.05	3.54	0.00	82.35	27.45	-97.34	79.91	0.31	0.08	0.00	96.87	29.19	-58.88	105.85	11.45	5.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.22	28.36	-9.40	87.11	0.24	6.75	0.00	-49.83	86.87	-40.21	130.45	47.66	7.02	0.00	-30.64	-46.18	-41.15	46.63	-64.89	5.39	0.00	38.70	23.82	-55.46	90.32	16.44	9.00	0.00	54.37	24.32	-63.59	118.35	-4.15	15.76	0.00	71.44	27.28	-72.12	72.87	22.81	1.12	0.00	78.15	27.12	-87.50	-87.83	-3.11	3.43	0.00	82.56	27.45	-97.12	80.02	0.33	0.54	0.00	96.82	29.21	-58.91	105.76	11.47	5.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.21	28.36	-9.40	87.12	0.25	6.87	0.00	-49.83	86.88	-40.21	130.47	47.67	6.76	0.00	-30.64	-46.18	-41.14	46.61	-64.88	4.96	0.00	39.15	23.80	-55.18	90.44	16.59	9.79	0.00	54.70	24.47	-63.34	118.33	-4.03	15.72	0.00	71.89	27.35	-71.86	72.93	22.44	0.52	0.00	78.18	27.16	-87.40	-87.84	-3.16	3.34	0.00	82.68	27.46	-96.96	80.11	0.33	0.19	0.00	96.77	29.22	-58.92	105.71	11.47	5.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.20	28.35	-9.41	87.12	0.25	6.76	0.00	-49.83	86.88	-40.20	130.48	47.67	6.56	0.00	-30.64	-46.18	-41.14	46.59	-64.86	5.11	0.00	39.52	23.76	-54.90	90.61	16.84	8.99	0.00	55.06	24.60	-63.08	118.29	-3.86	15.85	0.00	72.27	27.39	-71.60	73.02	21.98	1.00	0.00	78.27	27.15	-87.23	-87.86	-3.19	3.93	0.00	82.75	27.50	-96.86	80.18	0.30	0.27	0.00	96.76	29.22	-58.91	105.66	11.43	5.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.19	28.35	-9.42	87.12	0.26	7.64	0.00	-49.82	86.89	-40.20	130.50	47.67	7.12	0.00	-30.64	-46.18	-41.14	46.57	-64.85	5.36	0.00	39.81	23.75	-54.67	90.86	17.24	8.88	0.00	55.46	24.70	-62.81	118.23	-3.63	15.70	0.00	72.54	27.42	-71.37	73.11	21.45	0.68	0.00	78.43	27.10	-87.03	-87.88	-3.17	3.51	0.00	82.87	27.55	-96.74	80.27	0.25	0.19	0.00	96.76	29.21	-58.90	105.59	11.37	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.18	28.34	-9.43	87.13	0.27	6.43	0.00	-49.81	86.90	-40.20	130.51	47.67	4.83	0.00	-30.64	-46.18	-41.14	46.55	-64.84	5.33	0.00	40.08	23.76	-54.49	91.22	17.82	9.49	0.00	55.85	24.78	-62.54	118.12	-3.30	15.36	0.00	72.76	27.49	-71.18	73.20	20.88	1.42	0.00	78.57	27.07	-86.85	-87.88	-3.14	3.82	0.00	83.02	27.59	-96.59	80.38	0.24	0.09	0.00	96.75	29.20	-58.89	105.50	11.33	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.17	28.34	-9.44	87.13	0.28	7.26	0.00	-49.81	86.90	-40.20	130.53	47.67	6.33	0.00	-30.63	-46.17	-41.14	46.52	-64.83	5.83	0.00	40.38	23.75	-54.32	91.69	18.58	8.85	0.00	56.20	24.85	-62.23	117.91	-2.78	15.74	0.00	73.03	27.58	-70.99	73.27	20.30	0.38	0.00	78.65	27.06	-86.73	-87.87	-3.14	3.37	0.00	83.16	27.62	-96.44	80.51	0.27	0.17	0.00	96.72	29.19	-58.88	105.40	11.33	5.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.16	28.33	-9.45	87.13	0.29	8.18	0.00	-49.80	86.91	-40.20	130.54	47.66	6.51	0.00	-30.63	-46.17	-41.13	46.49	-64.81	5.81	0.00	40.67	23.71	-54.14	92.26	19.53	9.05	0.00	56.50	24.92	-61.88	117.60	-2.06	15.02	0.00	73.37	27.65	-70.78	73.29	19.73	0.14	0.00	78.70	27.08	-86.62	-87.86	-3.15	2.66	0.00	83.24	27.65	-96.31	80.65	0.34	0.62	0.00	96.71	29.19	-58.89	105.31	11.35	5.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.15	28.33	-9.46	87.12	0.29	8.37	0.00	-49.79	86.91	-40.19	130.55	47.66	6.78	0.00	-30.63	-46.17	-41.13	46.46	-64.80	5.30	0.00	40.91	23.63	-53.97	92.86	20.64	7.95	0.00	56.76	25.01	-61.51	117.22	-1.20	14.22	0.00	73.70	27.69	-70.56	73.24	19.19	0.47	0.00	78.76	27.09	-86.49	-87.86	-3.16	3.39	0.00	83.30	27.67	-96.19	80.78	0.38	0.21	0.00	96.73	29.22	-58.93	105.24	11.37	5.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.13	28.32	-9.47	87.12	0.30	8.28	0.00	-49.79	86.91	-40.19	130.56	47.66	6.35	0.00	-30.63	-46.16	-41.13	46.44	-64.79	5.41	0.00	41.12	23.56	-53.83	93.40	21.80	8.50	0.00	57.01	25.12	-61.18	116.81	-0.31	13.38	0.00	73.95	27.71	-70.37	73.12	18.67	0.76	0.00	78.85	27.10	-86.35	-87.86	-3.15	3.00	0.00	83.37	27.68	-96.04	80.87	0.38	0.06	0.00	96.77	29.24	-58.96	105.17	11.38	5.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.12	28.32	-9.48	87.12	0.31	7.32	0.00	-49.78	86.91	-40.19	130.57	47.65	6.71	0.00	-30.63	-46.16	-41.13	46.41	-64.78	5.28	0.00	41.37	23.50	-53.70	93.83	22.88	8.65	0.00	57.29	25.21	-60.88	116.41	0.50	13.44	0.00	74.12	27.77	-70.23	72.93	18.17	1.23	0.00	78.95	27.10	-86.22	-87.86	-3.15	2.83	0.00	83.47	27.69	-95.90	80.93	0.35	0.52	0.00	96.80	29.23	-58.95	105.09	11.38	4.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.12	28.32	-9.48	87.11	0.31	7.68	0.00	-49.78	86.91	-40.18	130.58	47.65	6.87	0.00	-30.63	-46.16	-41.13	46.38	-64.77	5.16	0.00	41.71	23.46	-53.53	94.15	23.78	8.99	0.00	57.61	25.26	-60.60	116.06	1.19	12.95	0.00	74.31	27.83	-70.09	72.69	17.72	0.12	0.00	79.05	27.11	-86.11	-87.86	-3.16	3.90	0.00	83.55	27.72	-95.79	80.98	0.34	0.37	0.00	96.79	29.19	-58.88	105.02	11.36	5.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.11	28.31	-9.49	87.11	0.32	7.64	0.00	-49.77	86.91	-40.18	130.59	47.64	6.87	0.00	-30.63	-46.15	-41.13	46.35	-64.76	5.91	0.00	42.06	23.44	-53.34	94.38	24.49	8.34	0.00	57.96	25.30	-60.34	115.77	1.76	11.64	0.00	74.59	27.87	-69.91	72.42	17.33	0.65	0.00	79.13	27.12	-86.01	-87.86	-3.19	3.22	0.00	83.62	27.78	-95.71	81.04	0.34	0.44	0.00	96.77	29.16	-58.83	104.99	11.34	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.10	28.31	-9.49	87.10	0.32	6.38	0.00	-49.77	86.91	-40.18	130.59	47.63	7.63	0.00	-30.64	-46.15	-41.13	46.32	-64.76	6.11	0.00	42.38	23.44	-53.14	94.58	25.10	7.18	0.00	58.33	25.38	-60.12	115.57	2.25	11.54	0.00	74.95	27.91	-69.72	72.19	17.00	1.07	0.00	79.20	27.14	-85.91	-87.87	-3.20	2.61	0.00	83.69	27.82	-95.63	81.08	0.35	0.22	0.00	96.75	29.15	-58.82	104.97	11.32	5.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.10	28.31	-9.50	87.09	0.32	7.92	0.00	-49.77	86.91	-40.17	130.60	47.63	7.27	0.00	-30.64	-46.14	-41.13	46.30	-64.75	6.50	0.00	42.69	23.45	-52.92	94.78	25.65	7.26	0.00	58.69	25.50	-59.95	115.47	2.70	12.26	0.00	75.26	28.00	-69.58	72.03	16.71	0.47	0.00	79.28	27.17	-85.82	-87.86	-3.21	3.12	0.00	83.78	27.81	-95.50	81.11	0.38	0.43	0.00	96.76	29.16	-58.83	104.93	11.30	5.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.10	28.31	-9.50	87.08	0.32	7.83	0.00	-49.77	86.91	-40.17	130.60	47.62	6.32	0.00	-30.64	-46.14	-41.13	46.27	-64.74	4.49	0.00	43.06	23.44	-52.68	94.97	26.11	7.87	0.00	59.01	25.61	-59.79	115.44	3.11	11.40	0.00	75.42	28.13	-69.53	71.92	16.50	0.48	0.00	79.36	27.19	-85.74	-87.83	-3.20	2.58	0.00	83.87	27.78	-95.37	81.12	0.39	0.58	0.00	96.79	29.16	-58.86	104.85	11.27	4.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
